temp,voltage,label
0.0,0.0,0
27.0,4.0,2
25.94,2.09,1
27.0,4.0,2
25.01,2.23,1
25.33,2.75,1
27.0,4.0,2
25.6,2.0,1
0.0,0.0,0
0.0,0.0,0
25.76,2.89,1
25.05,2.68,1
27.0,4.0,2
27.0,4.0,2
25.78,2.1,1
27.0,4.0,2
25.23,2.68,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
25.58,2.56,1
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
25.51,2.68,1
25.78,2.87,1
0.0,0.0,0
27.0,4.0,2
25.14,2.46,1
0.0,0.0,0
25.66,2.92,1
27.0,4.0,2
25.11,2.14,1
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
25.62,2.49,1
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
25.61,2.95,1
25.3,2.34,1
25.45,2.91,1
27.0,4.0,2
25.34,2.76,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
25.85,2.74,1
0.0,0.0,0
27.0,4.0,2
25.2,2.38,1
25.31,2.17,1
27.0,4.0,2
27.0,4.0,2
25.62,2.17,1
27.0,4.0,2
25.11,2.17,1
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
25.99,2.04,1
25.81,2.25,1
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.39,2.58,1
25.83,2.67,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
25.08,2.73,1
27.0,4.0,2
25.17,2.57,1
0.0,0.0,0
0.0,0.0,0
25.94,2.7,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
25.04,2.68,1
27.0,4.0,2
25.26,2.58,1
27.0,4.0,2
25.13,2.21,1
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
25.55,2.03,1
0.0,0.0,0
27.0,4.0,2
25.65,2.07,1
25.96,2.42,1
25.97,2.65,1
27.0,4.0,2
25.41,2.44,1
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.84,2.06,1
0.0,0.0,0
25.36,2.06,1
25.2,2.46,1
0.0,0.0,0
25.73,2.05,1
0.0,0.0,0
25.1,2.24,1
25.64,2.88,1
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
25.52,2.86,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
25.56,2.93,1
25.05,2.72,1
25.75,2.05,1
27.0,4.0,2
25.89,2.33,1
27.0,4.0,2
27.0,4.0,2
25.83,2.53,1
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
25.42,2.88,1
27.0,4.0,2
25.9,2.07,1
0.0,0.0,0
0.0,0.0,0
25.14,2.83,1
27.0,4.0,2
25.34,2.72,1
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
25.7,2.84,1
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
25.06,2.0,1
0.0,0.0,0
0.0,0.0,0
25.03,2.06,1
25.29,2.93,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
25.6,2.95,1
27.0,4.0,2
27.0,4.0,2
25.5,2.33,1
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.85,2.69,1
25.0,2.75,1
25.43,2.69,1
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
25.33,2.05,1
0.0,0.0,0
25.07,2.8,1
25.07,2.27,1
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.44,2.09,1
0.0,0.0,0
25.7,2.5,1
0.0,0.0,0
25.61,2.78,1
0.0,0.0,0
25.42,2.18,1
27.0,4.0,2
25.3,2.66,1
27.0,4.0,2
0.0,0.0,0
25.23,2.58,1
25.0,2.22,1
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
25.77,2.83,1
27.0,4.0,2
27.0,4.0,2
25.81,2.38,1
27.0,4.0,2
25.05,2.32,1
27.0,4.0,2
0.0,0.0,0
25.2,2.95,1
25.98,2.98,1
25.67,2.0,1
25.59,2.13,1
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
25.68,2.25,1
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
25.58,2.13,1
25.57,2.45,1
25.36,2.59,1
0.0,0.0,0
25.48,2.29,1
27.0,4.0,2
25.79,2.2,1
25.87,2.69,1
25.22,2.19,1
0.0,0.0,0
25.65,2.52,1
25.69,2.44,1
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
25.83,2.94,1
0.0,0.0,0
27.0,4.0,2
25.41,2.54,1
0.0,0.0,0
25.27,2.97,1
0.0,0.0,0
0.0,0.0,0
25.21,2.96,1
25.74,2.49,1
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.73,2.25,1
27.0,4.0,2
27.0,4.0,2
25.6,2.07,1
25.62,2.14,1
0.0,0.0,0
25.97,2.65,1
27.0,4.0,2
27.0,4.0,2
25.52,2.23,1
25.88,2.5,1
25.44,2.73,1
25.92,2.15,1
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.09,2.32,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
25.15,2.27,1
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.76,2.96,1
27.0,4.0,2
25.38,2.26,1
25.67,2.56,1
27.0,4.0,2
27.0,4.0,2
25.82,2.37,1
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
25.97,2.6,1
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
25.25,2.62,1
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
25.88,2.17,1
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
25.67,2.3,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
25.13,2.34,1
0.0,0.0,0
25.91,2.35,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
25.48,2.91,1
27.0,4.0,2
25.89,2.54,1
0.0,0.0,0
0.0,0.0,0
25.53,2.44,1
0.0,0.0,0
25.8,2.38,1
25.47,2.62,1
27.0,4.0,2
25.24,2.05,1
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
25.83,2.95,1
27.0,4.0,2
27.0,4.0,2
25.23,2.3,1
0.0,0.0,0
25.33,2.96,1
0.0,0.0,0
25.5,2.15,1
0.0,0.0,0
25.75,2.53,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
25.26,2.67,1
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
25.57,2.16,1
25.59,2.34,1
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
25.04,2.03,1
0.0,0.0,0
25.79,2.37,1
27.0,4.0,2
27.0,4.0,2
25.47,2.44,1
27.0,4.0,2
27.0,4.0,2
25.6,2.43,1
25.83,2.91,1
25.49,2.09,1
25.85,2.45,1
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.3,2.0,1
25.99,2.78,1
0.0,0.0,0
0.0,0.0,0
25.71,2.07,1
27.0,4.0,2
27.0,4.0,2
25.44,2.79,1
25.7,2.08,1
25.51,2.86,1
27.0,4.0,2
25.81,2.1,1
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
25.8,2.99,1
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
25.56,2.39,1
25.15,2.76,1
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
25.75,2.48,1
0.0,0.0,0
25.71,2.06,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
25.67,2.23,1
27.0,4.0,2
25.97,2.63,1
25.37,2.98,1
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.26,2.94,1
25.43,2.71,1
25.04,2.17,1
0.0,0.0,0
27.0,4.0,2
25.27,2.92,1
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
25.99,2.92,1
27.0,4.0,2
27.0,4.0,2
25.86,2.41,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.53,2.67,1
0.0,0.0,0
25.0,2.44,1
25.02,2.26,1
25.22,2.92,1
25.8,2.67,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
25.0,2.9,1
0.0,0.0,0
27.0,4.0,2
25.37,2.23,1
25.57,2.35,1
25.29,2.34,1
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.77,2.96,1
27.0,4.0,2
25.06,2.61,1
25.66,2.58,1
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
25.79,2.99,1
0.0,0.0,0
0.0,0.0,0
25.85,2.76,1
0.0,0.0,0
25.62,2.18,1
0.0,0.0,0
25.65,2.82,1
25.22,2.21,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
25.05,2.79,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
25.19,2.98,1
25.44,2.76,1
0.0,0.0,0
25.65,2.12,1
25.6,2.65,1
25.52,2.18,1
27.0,4.0,2
25.53,2.69,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
25.3,2.03,1
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
25.58,2.18,1
25.49,2.34,1
0.0,0.0,0
25.71,2.9,1
25.65,2.15,1
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.46,2.58,1
27.0,4.0,2
27.0,4.0,2
25.59,2.3,1
0.0,0.0,0
25.85,2.64,1
25.12,2.25,1
25.73,2.48,1
25.77,2.45,1
0.0,0.0,0
27.0,4.0,2
25.69,2.48,1
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
25.34,2.83,1
25.75,2.23,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
25.85,2.29,1
25.61,2.64,1
25.43,2.39,1
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
25.52,2.96,1
0.0,0.0,0
27.0,4.0,2
25.29,2.47,1
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
26.0,2.27,1
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.53,2.79,1
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.79,2.94,1
25.91,2.97,1
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.14,2.05,1
0.0,0.0,0
27.0,4.0,2
25.98,2.04,1
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.12,2.52,1
25.55,2.47,1
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
25.42,2.59,1
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.19,2.61,1
25.11,2.25,1
25.42,2.59,1
27.0,4.0,2
25.74,2.59,1
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
25.71,2.67,1
0.0,0.0,0
0.0,0.0,0
25.04,2.84,1
0.0,0.0,0
25.73,2.96,1
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
25.36,2.29,1
25.54,2.78,1
0.0,0.0,0
25.17,2.07,1
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
25.35,2.54,1
25.63,2.19,1
25.55,2.83,1
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.39,2.63,1
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.41,2.11,1
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
25.78,2.33,1
27.0,4.0,2
0.0,0.0,0
25.06,2.64,1
25.07,2.26,1
25.83,2.48,1
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
25.72,2.23,1
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
25.14,2.22,1
25.27,2.72,1
27.0,4.0,2
25.88,2.71,1
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
25.22,2.22,1
27.0,4.0,2
0.0,0.0,0
25.95,2.6,1
0.0,0.0,0
27.0,4.0,2
25.64,2.02,1
25.19,2.46,1
25.34,2.93,1
25.44,2.81,1
27.0,4.0,2
0.0,0.0,0
25.26,2.26,1
25.56,2.5,1
25.5,2.54,1
27.0,4.0,2
25.53,2.41,1
27.0,4.0,2
25.6,2.18,1
0.0,0.0,0
27.0,4.0,2
25.19,2.06,1
25.69,2.9,1
25.35,2.63,1
25.18,2.94,1
25.12,2.27,1
27.0,4.0,2
25.07,2.59,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
25.71,2.47,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
25.39,2.83,1
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
27.0,4.0,2
25.6,2.55,1
25.07,2.46,1
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
27.0,4.0,2
25.65,2.92,1
25.45,2.84,1
25.8,2.86,1
25.76,2.53,1
0.0,0.0,0
25.68,2.55,1
27.0,4.0,2
27.0,4.0,2
0.0,0.0,0
27.0,4.0,2
25.85,2.82,1
27.0,4.0,2
0.0,0.0,0
0.0,0.0,0
25.79,2.24,1
27.0,4.0,2
0.0,0.0,0
25.61,2.21,1
0.0,0.0,0
27.0,4.0,2
27.0,4.0,2
25.59,2.98,1
27.0,4.0,2
25.85,2.64,1
