timestamp,motor_current,motor_voltage,motor_temp,motor_vibration,motor_fault,fan_current,fan_voltage,fan_temp,fan_vibration,fan_fault,bulb_current,bulb_voltage,bulb_temp,bulb_fault
2026-03-05 19:26:38.489648,2,91,442,5,1,0,18,303,4,1,0,10,147,1
2026-03-05 19:26:43.489648,1,87,442,5,1,1,17,303,3,1,0,9,147,1
2026-03-05 19:26:48.489648,1,110,442,6,1,1,15,304,4,1,1,7,147,1
2026-03-05 19:26:53.489648,2,119,442,7,1,1,15,305,4,1,1,11,147,1
2026-03-05 19:26:58.489648,2,72,442,6,1,1,22,305,4,1,1,8,148,1
2026-03-05 19:27:03.489648,1,93,442,7,1,0,21,305,4,1,1,5,148,1
2026-03-05 19:27:08.489648,1,110,442,5,1,1,13,306,4,1,1,8,148,1
2026-03-05 19:27:13.489648,1,115,443,6,1,1,19,306,4,1,0,11,148,1
2026-03-05 19:27:18.489648,1,114,443,7,1,1,12,307,3,1,1,11,148,1
2026-03-05 19:27:23.489648,1,112,443,6,1,0,20,307,3,1,0,11,148,1
2026-03-05 19:27:28.489648,1,63,443,6,1,1,19,308,3,1,0,12,148,1
2026-03-05 19:27:33.489648,1,73,443,6,1,1,11,309,3,1,0,6,148,1
2026-03-05 19:27:38.489648,2,93,443,6,1,0,24,309,3,1,1,9,148,1
2026-03-05 19:27:43.489648,1,105,443,5,1,1,15,310,3,1,0,6,148,1
2026-03-05 19:27:48.489648,2,109,443,6,1,1,19,310,4,1,1,6,148,1
2026-03-05 19:27:53.489648,2,116,443,5,1,1,20,311,4,1,0,6,148,1
2026-03-05 19:27:58.489648,1,76,443,5,1,1,11,311,4,1,1,11,148,1
2026-03-05 19:28:03.489648,2,110,443,5,1,1,20,311,4,1,1,8,148,1
2026-03-05 19:28:08.489648,1,96,444,6,1,0,22,312,4,1,0,10,148,1
2026-03-05 19:28:13.489648,1,119,445,5,1,1,17,312,3,1,1,9,148,1
2026-03-05 19:28:18.489648,1,67,445,7,1,1,20,312,3,1,0,10,148,1
2026-03-05 19:28:23.489648,1,90,445,5,1,1,10,313,3,1,0,5,148,1
2026-03-05 19:28:28.489648,1,108,446,6,1,0,19,313,3,1,0,7,148,1
2026-03-05 19:28:33.489648,1,96,446,5,1,1,15,313,4,1,0,5,148,1
2026-03-05 19:28:38.489648,2,60,446,5,1,0,15,314,4,1,0,10,148,1
2026-03-05 19:28:43.489648,1,112,446,6,1,1,21,314,3,1,0,11,148,1
2026-03-05 19:28:48.489648,1,69,447,5,1,1,24,314,4,1,0,7,149,1
2026-03-05 19:28:53.489648,1,84,447,7,1,1,23,314,3,1,0,10,149,1
2026-03-05 19:28:58.489648,1,111,448,6,1,1,12,314,3,1,0,6,149,1
2026-03-05 19:29:03.489648,2,65,448,5,1,0,10,315,3,1,0,8,149,1
2026-03-05 19:29:08.489648,1,67,449,6,1,1,21,315,4,1,1,8,149,1
2026-03-05 19:29:13.489648,1,73,450,5,1,0,20,316,3,1,0,7,149,1
2026-03-05 19:29:18.489648,2,64,451,6,1,0,16,316,4,1,1,5,149,1
2026-03-05 19:29:23.489648,1,119,451,5,1,1,18,316,3,1,1,5,149,1
2026-03-05 19:29:28.489648,1,93,452,6,1,0,12,317,4,1,1,9,149,1
2026-03-05 19:29:33.489648,1,80,453,5,1,1,12,317,3,1,0,8,149,1
2026-03-05 19:29:38.489648,2,65,453,7,1,1,18,317,3,1,0,9,149,1
2026-03-05 19:29:43.489648,2,68,453,6,1,1,19,317,3,1,0,7,149,1
2026-03-05 19:29:48.489648,2,97,454,6,1,1,22,317,4,1,1,7,149,1
2026-03-05 19:29:53.489648,2,64,454,7,1,1,23,317,4,1,0,10,149,1
2026-03-05 19:29:58.489648,1,90,454,7,1,1,19,317,3,1,0,12,149,1
2026-03-05 19:30:03.489648,1,105,454,7,1,1,18,317,4,1,0,8,149,1
2026-03-05 19:30:08.489648,2,120,454,7,1,1,21,317,4,1,1,10,149,1
2026-03-05 19:30:13.489648,1,86,454,5,1,1,20,318,4,1,1,6,149,1
2026-03-05 19:30:18.489648,1,103,455,6,1,1,24,318,3,1,1,8,149,1
2026-03-05 19:30:23.489648,1,67,455,6,1,1,17,319,3,1,0,7,149,1
2026-03-05 19:30:28.489648,1,80,456,6,1,1,23,320,4,1,1,5,149,1
2026-03-05 19:30:33.489648,2,89,456,6,1,1,12,320,3,1,0,7,149,1
2026-03-05 19:30:38.489648,2,93,457,6,1,1,20,320,3,1,0,7,149,1
2026-03-05 19:30:43.489648,1,91,457,7,1,1,10,320,3,1,1,7,149,1
2026-03-05 19:30:48.489648,1,72,458,6,1,1,19,320,3,1,0,10,149,1
2026-03-05 19:30:53.489648,1,68,458,5,1,1,10,320,3,1,1,8,149,1
2026-03-05 19:30:58.489648,1,90,459,6,1,1,22,320,3,1,0,7,149,1
2026-03-05 19:31:03.489648,1,116,459,7,1,1,23,320,3,1,1,6,149,1
2026-03-05 19:31:08.489648,1,108,459,6,1,1,11,320,4,1,0,9,149,1
2026-03-05 19:31:13.489648,2,77,459,6,1,1,14,321,4,1,1,6,149,1
2026-03-05 19:31:18.489648,1,95,459,7,1,0,23,321,3,1,0,6,149,1
2026-03-05 19:31:23.489648,1,92,460,5,1,1,15,322,4,1,0,9,149,1
2026-03-05 19:31:28.489648,1,64,461,7,1,1,18,322,4,1,0,8,149,1
2026-03-05 19:31:33.489648,1,93,462,7,1,1,17,323,4,1,0,10,149,1
2026-03-05 19:31:38.489648,1,110,462,7,1,1,10,323,4,1,0,7,150,1
2026-03-05 19:31:43.489648,1,118,463,5,1,1,10,323,3,1,0,8,150,1
2026-03-05 19:31:48.489648,1,70,463,7,1,1,16,323,4,1,1,7,150,1
2026-03-05 19:31:53.489648,1,72,463,7,1,0,22,323,4,1,1,8,150,1
2026-03-05 19:31:58.489648,1,117,464,5,1,0,15,323,3,1,1,11,150,1
2026-03-05 19:32:03.489648,2,116,464,6,1,0,18,323,3,1,0,6,150,1
2026-03-05 19:32:08.489648,2,72,465,5,1,1,11,324,3,1,0,12,150,1
2026-03-05 19:32:13.489648,1,76,465,5,1,1,13,324,4,1,0,6,150,1
2026-03-05 19:32:18.489648,1,108,466,5,1,1,13,324,4,1,0,8,150,1
2026-03-05 19:32:23.489648,2,95,466,5,1,1,22,324,3,1,0,6,150,1
2026-03-05 19:32:28.489648,2,108,467,6,1,1,19,324,4,1,0,5,150,1
2026-03-05 19:32:33.489648,2,105,467,7,1,1,16,324,3,1,0,6,150,1
2026-03-05 19:32:38.489648,1,102,468,7,1,1,17,324,3,1,1,11,150,1
2026-03-05 19:32:43.489648,2,86,468,7,1,0,17,324,3,1,1,10,150,1
2026-03-05 19:32:48.489648,1,95,468,7,1,1,22,324,4,1,1,7,150,1
2026-03-05 19:32:53.489648,1,115,468,7,1,0,20,324,4,1,0,11,150,1
2026-03-05 19:32:58.489648,2,74,468,6,1,1,17,325,3,1,1,6,151,1
2026-03-05 19:33:03.489648,1,92,469,6,1,1,24,325,4,1,1,12,151,1
2026-03-05 19:33:08.489648,1,116,469,6,1,1,23,326,4,1,1,5,151,1
2026-03-05 19:33:13.489648,1,104,470,6,1,1,21,326,4,1,0,9,151,1
2026-03-05 19:33:18.489648,1,75,471,6,1,1,15,326,3,1,0,6,151,1
2026-03-05 19:33:23.489648,2,79,471,6,1,0,18,327,4,1,0,7,151,1
2026-03-05 19:33:28.489648,1,119,472,6,1,1,21,327,3,1,1,10,151,1
2026-03-05 19:33:33.489648,2,118,472,6,1,1,23,327,3,1,1,10,151,1
2026-03-05 19:33:38.489648,2,102,472,7,1,1,10,327,3,1,0,8,151,1
2026-03-05 19:33:43.489648,1,87,473,7,1,1,23,327,3,1,1,7,151,1
2026-03-05 19:33:48.489648,1,97,474,7,1,1,18,327,4,1,1,11,151,1
2026-03-05 19:33:53.489648,1,106,474,6,1,0,14,327,4,1,1,6,151,1
2026-03-05 19:33:58.489648,2,90,475,7,1,1,17,328,4,1,1,6,151,1
2026-03-05 19:34:03.489648,1,104,475,7,1,1,21,329,4,1,0,8,151,1
2026-03-05 19:34:08.489648,2,96,475,6,1,0,13,329,3,1,0,9,151,1
2026-03-05 19:34:13.489648,1,119,475,6,1,1,16,330,3,1,0,8,151,1
2026-03-05 19:34:18.489648,1,88,476,6,1,0,20,331,3,1,0,9,151,1
2026-03-05 19:34:23.489648,1,108,476,7,1,0,15,331,3,1,1,12,151,1
2026-03-05 19:34:28.489648,1,83,476,7,1,0,24,331,3,1,0,11,152,1
2026-03-05 19:34:33.489648,1,114,476,7,1,1,24,332,3,1,0,11,152,1
2026-03-05 19:34:38.489648,1,85,476,6,1,1,19,332,4,1,0,10,152,1
2026-03-05 19:34:43.489648,1,63,476,6,1,1,11,332,4,1,0,9,152,1
2026-03-05 19:34:48.489648,1,89,476,5,1,1,23,333,3,1,1,6,152,1
2026-03-05 19:34:53.489648,2,106,476,6,1,1,12,333,4,1,0,11,152,1
2026-03-05 19:34:58.489648,2,118,476,5,1,1,11,334,4,1,0,11,152,1
2026-03-05 19:35:03.489648,1,110,476,5,1,1,19,334,4,1,0,6,152,1
2026-03-05 19:35:08.489648,2,77,477,6,1,1,17,334,3,1,0,12,152,1
2026-03-05 19:35:13.489648,1,93,478,7,1,1,11,334,3,1,1,8,152,1
2026-03-05 19:35:18.489648,1,118,479,6,1,1,11,335,4,1,1,11,152,1
2026-03-05 19:35:23.489648,2,77,480,6,1,1,15,335,4,1,1,11,152,1
2026-03-05 19:35:28.489648,2,105,481,6,1,1,13,335,4,1,0,8,152,1
2026-03-05 19:35:33.489648,2,91,481,6,1,1,18,336,4,1,0,8,152,1
2026-03-05 19:35:38.489648,1,83,481,7,1,1,11,336,4,1,0,6,152,1
2026-03-05 19:35:43.489648,1,69,482,6,1,1,19,336,3,1,0,10,152,1
2026-03-05 19:35:48.489648,2,119,483,7,1,1,23,336,3,1,1,9,152,1
2026-03-05 19:35:53.489648,1,106,484,6,1,1,20,336,3,1,0,10,152,1
2026-03-05 19:35:58.489648,1,109,484,5,1,0,17,336,3,1,0,8,153,1
2026-03-05 19:36:03.489648,1,87,485,6,1,1,19,336,4,1,0,9,153,1
2026-03-05 19:36:08.489648,1,72,485,6,1,1,22,337,3,1,1,10,153,1
2026-03-05 19:36:13.489648,1,85,485,7,1,1,23,337,4,1,1,10,153,1
2026-03-05 19:36:18.489648,2,75,485,7,1,0,18,338,3,1,0,5,153,1
2026-03-05 19:36:23.489648,1,102,485,7,1,1,18,338,3,1,1,11,154,1
2026-03-05 19:36:28.489648,1,95,485,7,1,0,11,338,4,1,0,11,155,1
2026-03-05 19:36:33.489648,1,105,485,7,1,1,13,338,4,1,1,11,156,1
2026-03-05 19:36:38.489648,2,86,486,6,1,1,17,339,4,1,0,7,156,1
2026-03-05 19:36:43.489648,2,89,486,6,1,1,12,339,4,1,0,9,156,1
2026-03-05 19:36:48.489648,2,74,486,7,1,1,14,340,4,1,1,8,156,1
2026-03-05 19:36:53.489648,2,110,486,7,1,1,24,340,4,1,0,6,156,1
2026-03-05 19:36:58.489648,1,80,486,5,1,1,18,341,3,1,1,8,156,1
2026-03-05 19:37:03.489648,1,70,487,6,1,0,20,341,4,1,0,11,156,1
2026-03-05 19:37:08.489648,2,65,488,6,1,1,22,342,4,1,0,5,156,1
2026-03-05 19:37:13.489648,2,81,489,6,1,0,15,343,3,1,0,9,156,1
2026-03-05 19:37:18.489648,2,94,489,7,1,0,17,343,4,1,0,11,156,1
2026-03-05 19:37:23.489648,2,100,489,7,1,0,23,343,3,1,0,10,157,1
2026-03-05 19:37:28.489648,1,71,490,7,1,1,12,343,4,1,1,12,157,1
2026-03-05 19:37:33.489648,2,80,490,7,1,1,18,343,4,1,0,11,157,1
2026-03-05 19:37:38.489648,1,100,491,6,1,1,22,343,4,1,0,12,157,1
2026-03-05 19:37:43.489648,2,98,491,7,1,1,18,343,3,1,0,7,157,1
2026-03-05 19:37:48.489648,1,119,492,7,1,1,15,344,3,1,1,10,157,1
2026-03-05 19:37:53.489648,2,71,492,7,1,1,13,344,4,1,0,8,157,1
2026-03-05 19:37:58.489648,1,95,493,7,1,0,24,344,4,1,0,6,157,1
2026-03-05 19:38:03.489648,2,73,493,6,1,0,17,344,4,1,0,12,157,1
2026-03-05 19:38:08.489648,2,96,493,7,1,1,19,345,4,1,0,5,157,1
2026-03-05 19:38:13.489648,1,104,494,7,1,0,20,345,4,1,0,8,157,1
2026-03-05 19:38:18.489648,2,110,494,7,1,1,12,346,4,1,0,9,157,1
2026-03-05 19:38:23.489648,1,89,495,6,1,1,14,346,4,1,1,9,157,1
2026-03-05 19:38:28.489648,2,101,496,6,1,1,22,346,4,1,0,8,157,1
2026-03-05 19:38:33.489648,1,73,496,6,1,1,14,346,4,1,0,7,158,1
2026-03-05 19:38:38.489648,1,68,496,7,1,1,14,346,4,1,0,8,158,1
2026-03-05 19:38:43.489648,2,118,496,6,1,1,12,346,3,1,0,8,158,1
2026-03-05 19:38:48.489648,1,79,496,6,1,1,12,347,3,1,1,11,159,1
2026-03-05 19:38:53.489648,1,80,496,7,1,1,22,348,4,1,0,9,159,1
2026-03-05 19:38:58.489648,2,84,496,7,1,0,10,348,4,1,1,8,159,1
2026-03-05 19:39:03.489648,2,85,496,6,1,1,12,348,4,1,0,11,160,1
2026-03-05 19:39:08.489648,1,91,496,6,1,1,16,348,3,1,0,9,160,1
2026-03-05 19:39:13.489648,2,63,496,7,1,1,22,348,3,1,1,6,160,1
2026-03-05 19:39:18.489648,1,98,496,7,1,1,22,348,4,1,0,10,160,1
2026-03-05 19:39:23.489648,1,83,497,6,1,1,18,349,3,1,1,6,161,1
2026-03-05 19:39:28.489648,1,88,498,7,1,1,21,349,3,1,0,10,162,1
2026-03-05 19:39:33.489648,1,106,498,7,1,0,20,349,4,1,0,12,162,1
2026-03-05 19:39:38.489648,2,86,499,6,1,1,15,349,4,1,0,12,162,1
2026-03-05 19:39:43.489648,1,73,500,7,1,1,24,349,4,1,1,11,162,1
2026-03-05 19:39:48.489648,1,73,501,7,1,0,18,349,4,1,0,6,162,1
2026-03-05 19:39:53.489648,1,86,501,7,1,1,23,350,4,1,0,10,162,1
2026-03-05 19:39:58.489648,1,64,502,7,1,0,12,351,3,1,0,8,162,1
2026-03-05 19:40:03.489648,2,116,502,6,1,0,13,352,4,1,1,10,162,1
2026-03-05 19:40:08.489648,2,87,503,7,1,0,20,352,4,1,1,5,162,1
2026-03-05 19:40:13.489648,2,107,503,7,1,0,18,353,4,1,0,7,162,1
2026-03-05 19:40:18.489648,1,77,503,7,1,1,22,353,4,1,0,7,162,1
2026-03-05 19:40:23.489648,1,73,503,6,1,1,11,353,3,1,1,10,162,1
2026-03-05 19:40:28.489648,1,111,503,7,1,0,18,353,4,1,0,6,163,1
2026-03-05 19:40:33.489648,1,103,503,6,1,1,11,354,3,1,1,8,164,1
2026-03-05 19:40:38.489648,2,66,503,7,1,1,18,354,3,1,1,10,164,1
2026-03-05 19:40:43.489648,2,114,504,6,1,1,14,355,4,1,0,10,164,1
2026-03-05 19:40:48.489648,2,111,505,7,1,1,20,356,3,1,0,8,164,1
2026-03-05 19:40:53.489648,1,117,505,6,1,1,22,356,3,1,1,12,164,1
2026-03-05 19:40:58.489648,1,116,506,7,1,1,15,356,4,1,0,7,164,1
2026-03-05 19:41:03.489648,1,77,506,7,1,1,23,356,4,1,1,11,164,1
2026-03-05 19:41:08.489648,1,117,507,7,1,1,10,356,4,1,0,9,164,1
2026-03-05 19:41:13.489648,2,86,507,7,1,1,18,356,4,1,0,5,164,1
2026-03-05 19:41:18.489648,2,113,507,7,1,1,23,357,4,1,0,8,164,1
2026-03-05 19:41:23.489648,1,98,507,6,1,1,23,357,4,1,0,8,164,1
2026-03-05 19:41:28.489648,1,70,508,7,1,1,12,358,4,1,0,6,164,1
2026-03-05 19:41:33.489648,1,71,509,6,1,1,22,359,4,1,1,6,164,1
2026-03-05 19:41:38.489648,1,70,509,6,1,1,20,360,4,1,1,6,165,1
2026-03-05 19:41:43.489648,2,97,509,7,1,0,16,360,4,1,0,7,165,1
2026-03-05 19:41:48.489648,2,84,510,7,1,1,11,360,4,1,1,9,165,1
2026-03-05 19:41:53.489648,1,112,510,7,1,1,11,360,4,1,0,10,165,1
2026-03-05 19:41:58.489648,1,114,511,6,1,1,18,361,3,1,1,11,165,1
2026-03-05 19:42:03.489648,2,79,512,7,1,1,23,361,3,1,0,8,165,1
2026-03-05 19:42:08.489648,2,114,513,6,1,1,18,362,4,1,1,10,165,1
2026-03-05 19:42:13.489648,2,117,514,7,1,0,15,362,4,1,0,7,165,1
2026-03-05 19:42:18.489648,2,70,515,6,1,1,17,362,4,1,1,10,166,1
2026-03-05 19:42:23.489648,2,80,515,7,1,0,17,363,4,1,0,8,166,1
2026-03-05 19:42:28.489648,2,98,515,7,1,0,14,364,4,1,0,10,166,1
2026-03-05 19:42:33.489648,1,60,515,6,1,1,14,365,4,1,0,8,166,1
2026-03-05 19:42:38.489648,1,63,515,7,1,1,20,365,3,1,0,9,167,1
2026-03-05 19:42:43.489648,1,107,515,7,1,1,22,366,4,1,0,6,167,1
2026-03-05 19:42:48.489648,1,110,516,7,1,0,19,366,4,1,0,8,167,1
2026-03-05 19:42:53.489648,2,78,516,6,1,0,21,367,3,1,1,12,167,1
2026-03-05 19:42:58.489648,1,115,517,7,1,0,22,367,5,1,1,8,167,1
2026-03-05 19:43:03.489648,1,100,518,6,1,0,22,367,4,1,0,9,167,1
2026-03-05 19:43:08.489648,1,79,519,7,1,1,21,367,4,1,0,10,167,1
2026-03-05 19:43:13.489648,2,73,520,8,1,1,19,368,4,1,0,12,167,1
2026-03-05 19:43:18.489648,1,114,521,8,1,1,23,368,4,1,0,12,167,1
2026-03-05 19:43:23.489648,1,76,521,7,1,1,11,368,3,1,0,8,167,1
2026-03-05 19:43:28.489648,1,81,522,7,1,1,22,368,4,1,0,9,167,1
2026-03-05 19:43:33.489648,2,68,523,7,1,0,14,368,4,1,0,6,167,1
2026-03-05 19:43:38.489648,1,113,523,6,1,1,21,368,4,1,1,10,168,1
2026-03-05 19:43:43.489648,2,66,523,6,1,1,14,368,5,1,0,10,168,1
2026-03-05 19:43:48.489648,1,117,523,6,1,1,18,368,4,1,0,7,168,1
2026-03-05 19:43:53.489648,1,86,524,7,1,1,12,368,4,1,0,11,169,1
2026-03-05 19:43:58.489648,2,92,525,7,1,1,11,369,4,1,1,8,169,1
2026-03-05 19:44:03.489648,1,63,525,6,1,1,18,369,4,1,0,6,169,1
2026-03-05 19:44:08.489648,1,119,525,7,1,1,11,369,4,1,0,11,169,1
2026-03-05 19:44:13.489648,2,81,525,6,1,1,13,370,4,1,1,11,169,1
2026-03-05 19:44:18.489648,2,106,525,7,1,1,17,370,4,1,0,7,169,1
2026-03-05 19:44:23.489648,2,81,526,7,1,1,20,371,4,1,0,7,169,1
2026-03-05 19:44:28.489648,1,91,526,6,1,1,23,371,4,1,0,8,169,1
2026-03-05 19:44:33.489648,1,88,526,7,1,1,22,372,4,1,0,8,169,1
2026-03-05 19:44:38.489648,1,116,527,7,1,1,15,372,4,1,1,5,169,1
2026-03-05 19:44:43.489648,1,68,527,7,1,1,15,373,4,1,0,11,169,1
2026-03-05 19:44:48.489648,2,100,527,7,1,1,20,373,4,1,0,7,169,1
2026-03-05 19:44:53.489648,2,77,527,8,1,1,16,374,4,1,0,5,169,1
2026-03-05 19:44:58.489648,2,92,528,7,1,1,16,374,5,1,0,7,169,1
2026-03-05 19:45:03.489648,2,68,529,7,1,0,17,374,4,1,0,11,169,1
2026-03-05 19:45:08.489648,1,73,529,7,1,1,20,375,4,1,0,10,169,1
2026-03-05 19:45:13.489648,2,99,529,7,1,0,18,375,4,1,0,6,169,1
2026-03-05 19:45:18.489648,2,79,529,8,1,0,21,375,3,1,1,6,169,1
2026-03-05 19:45:23.489648,1,68,530,6,1,1,11,376,4,1,0,9,169,1
2026-03-05 19:45:28.489648,1,118,530,8,1,1,10,377,4,1,1,9,169,1
2026-03-05 19:45:33.489648,1,82,531,7,1,1,22,377,4,1,1,8,170,1
2026-03-05 19:45:38.489648,1,104,532,8,1,0,20,377,4,1,0,7,170,1
2026-03-05 19:45:43.489648,1,67,532,7,1,1,19,377,4,1,0,10,170,1
2026-03-05 19:45:48.489648,1,66,533,6,1,1,23,377,3,1,0,6,170,1
2026-03-05 19:45:53.489648,1,68,534,6,1,1,21,377,4,1,0,10,170,1
2026-03-05 19:45:58.489648,2,95,534,8,1,1,23,378,4,1,0,7,170,1
2026-03-05 19:46:03.489648,1,82,534,8,1,1,17,378,4,1,0,9,171,1
2026-03-05 19:46:08.489648,1,68,535,7,1,1,15,379,4,1,0,12,171,1
2026-03-05 19:46:13.489648,1,94,535,7,1,1,13,379,3,1,0,8,171,1
2026-03-05 19:46:18.489648,1,95,536,6,1,1,14,379,4,1,1,9,171,1
2026-03-05 19:46:23.489648,1,107,537,7,1,1,20,379,3,1,1,10,171,1
2026-03-05 19:46:28.489648,2,61,537,7,1,1,18,379,4,1,1,11,171,1
2026-03-05 19:46:33.489648,1,85,537,6,1,1,21,380,5,1,0,9,171,1
2026-03-05 19:46:38.489648,1,81,537,6,1,1,13,380,4,1,0,6,171,1
2026-03-05 19:46:43.489648,1,114,537,6,1,1,16,381,4,1,0,7,171,1
2026-03-05 19:46:48.489648,1,114,538,8,1,1,22,382,4,1,1,9,171,1
2026-03-05 19:46:53.489648,2,70,538,6,1,1,24,383,4,1,0,8,171,1
2026-03-05 19:46:58.489648,1,82,538,8,1,1,12,383,3,1,0,7,171,1
2026-03-05 19:47:03.489648,2,97,539,7,1,0,15,384,4,1,0,10,171,1
2026-03-05 19:47:08.489648,1,107,539,6,1,1,19,385,3,1,0,8,172,1
2026-03-05 19:47:13.489648,2,102,540,6,1,1,12,385,4,1,0,7,172,1
2026-03-05 19:47:18.489648,2,99,540,7,1,1,16,385,5,1,0,7,172,1
2026-03-05 19:47:23.489648,2,63,541,6,1,1,21,385,4,1,1,6,172,1
2026-03-05 19:47:28.489648,1,76,541,6,1,1,13,386,4,1,0,8,172,1
2026-03-05 19:47:33.489648,2,63,542,7,1,1,17,386,4,1,0,11,172,1
2026-03-05 19:47:38.489648,1,88,542,6,1,1,16,386,4,1,0,7,172,1
2026-03-05 19:47:43.489648,1,93,542,6,1,1,23,386,4,1,0,7,172,1
2026-03-05 19:47:48.489648,2,95,542,7,1,1,16,387,3,1,0,9,172,1
2026-03-05 19:47:53.489648,1,107,542,6,1,1,23,387,4,1,1,11,172,1
2026-03-05 19:47:58.489648,1,105,542,7,1,1,11,387,5,1,1,7,172,1
2026-03-05 19:48:03.489648,2,106,543,7,1,1,16,387,4,1,0,11,172,1
2026-03-05 19:48:08.489648,2,72,544,7,1,0,17,388,4,1,0,6,172,1
2026-03-05 19:48:13.489648,1,106,544,7,1,1,19,388,5,1,0,11,172,1
2026-03-05 19:48:18.489648,1,70,544,7,1,0,12,388,4,1,0,5,172,1
2026-03-05 19:48:23.489648,1,106,544,7,1,0,22,388,4,1,0,9,172,1
2026-03-05 19:48:28.489648,1,113,545,7,1,1,20,389,5,1,0,8,172,1
2026-03-05 19:48:33.489648,1,85,545,6,1,1,18,389,4,1,0,7,172,1
2026-03-05 19:48:38.489648,1,97,545,7,1,0,13,389,5,1,1,10,172,1
2026-03-05 19:48:43.489648,1,111,546,7,1,0,17,389,4,1,0,11,172,1
2026-03-05 19:48:48.489648,1,63,547,8,1,0,19,389,4,1,1,7,172,1
2026-03-05 19:48:53.489648,2,107,547,7,1,0,12,389,4,1,1,9,172,1
2026-03-05 19:48:58.489648,1,88,547,8,1,1,17,389,4,1,0,11,172,1
2026-03-05 19:49:03.489648,2,62,547,6,1,1,18,389,4,1,0,10,172,1
2026-03-05 19:49:08.489648,2,113,548,8,1,1,23,390,4,1,1,11,172,1
2026-03-05 19:49:13.489648,1,86,549,8,1,1,23,391,5,1,0,8,173,1
2026-03-05 19:49:18.489648,2,108,549,7,1,1,17,392,4,1,0,8,174,1
2026-03-05 19:49:23.489648,1,64,549,8,1,0,22,392,4,1,0,6,174,1
2026-03-05 19:49:28.489648,1,98,550,6,1,0,15,392,4,1,0,8,175,1
2026-03-05 19:49:33.489648,1,90,551,7,1,0,23,392,4,1,1,10,175,1
2026-03-05 19:49:38.489648,2,100,551,7,1,1,12,392,4,1,0,9,175,1
2026-03-05 19:49:43.489648,2,80,552,6,1,1,19,392,4,1,1,7,176,1
2026-03-05 19:49:48.489648,1,61,553,7,1,1,13,392,5,1,0,9,176,1
2026-03-05 19:49:53.489648,2,116,554,6,1,1,14,392,4,1,1,5,176,1
2026-03-05 19:49:58.489648,2,89,555,7,1,1,15,392,5,1,0,8,176,1
2026-03-05 19:50:03.489648,1,92,555,7,1,1,22,392,4,1,0,7,176,1
2026-03-05 19:50:08.489648,2,91,555,7,1,0,15,392,4,1,0,8,176,1
2026-03-05 19:50:13.489648,1,94,556,7,1,1,11,392,4,1,0,9,176,1
2026-03-05 19:50:18.489648,1,77,556,6,1,1,18,392,4,1,1,10,176,1
2026-03-05 19:50:23.489648,1,95,557,8,1,1,17,392,4,1,1,7,176,1
2026-03-05 19:50:28.489648,1,98,557,8,1,1,14,392,5,1,0,6,176,1
2026-03-05 19:50:33.489648,2,82,557,8,1,1,21,393,4,1,0,10,176,1
2026-03-05 19:50:38.489648,1,80,557,8,1,0,17,394,4,1,0,10,177,1
2026-03-05 19:50:43.489648,1,64,557,8,1,1,10,394,4,1,1,6,177,1
2026-03-05 19:50:48.489648,1,64,558,7,1,1,11,394,4,1,1,9,177,1
2026-03-05 19:50:53.489648,1,110,558,8,1,1,21,394,4,1,1,5,177,1
2026-03-05 19:50:58.489648,1,103,558,7,1,1,12,394,5,1,1,10,177,1
2026-03-05 19:51:03.489648,1,98,558,8,1,1,11,394,4,1,1,11,177,1
2026-03-05 19:51:08.489648,1,102,558,7,1,1,16,394,5,1,0,11,177,1
2026-03-05 19:51:13.489648,1,86,558,7,1,1,14,395,5,1,1,6,177,1
2026-03-05 19:51:18.489648,2,83,558,6,1,1,18,396,5,1,0,11,177,1
2026-03-05 19:51:23.489648,1,88,559,7,1,1,16,396,4,1,0,5,177,1
2026-03-05 19:51:28.489648,1,110,559,7,1,1,21,397,4,1,0,8,177,1
2026-03-05 19:51:33.489648,2,112,559,8,1,1,22,397,5,1,1,9,177,1
2026-03-05 19:51:38.489648,1,90,560,7,1,0,14,398,4,1,1,11,178,1
2026-03-05 19:51:43.489648,2,105,560,7,1,1,15,398,4,1,1,9,178,1
2026-03-05 19:51:48.489648,1,99,560,7,1,1,20,398,5,1,0,9,178,1
2026-03-05 19:51:53.489648,1,95,560,6,1,1,24,398,4,1,0,11,178,1
2026-03-05 19:51:58.489648,2,89,560,7,1,1,12,399,4,1,0,9,178,1
2026-03-05 19:52:03.489648,1,94,560,6,1,1,17,399,4,1,0,10,178,1
2026-03-05 19:52:08.489648,2,100,560,6,1,0,24,400,5,1,1,9,179,1
2026-03-05 19:52:13.489648,1,74,561,7,1,1,21,400,4,1,0,5,180,1
2026-03-05 19:52:18.489648,2,93,561,8,1,1,17,401,4,1,0,7,180,1
2026-03-05 19:52:23.489648,1,94,561,7,1,0,19,401,5,1,0,10,180,1
2026-03-05 19:52:28.489648,2,101,561,7,1,1,18,402,4,1,1,10,180,1
2026-03-05 19:52:33.489648,2,97,562,6,1,1,21,402,4,1,0,9,180,1
2026-03-05 19:52:38.489648,1,62,562,7,1,1,22,402,5,1,0,6,180,1
2026-03-05 19:52:43.489648,1,95,563,8,1,1,22,402,4,1,0,7,180,1
2026-03-05 19:52:48.489648,1,92,563,8,1,1,15,402,5,1,1,11,180,1
2026-03-05 19:52:53.489648,1,81,563,7,1,1,15,402,4,1,0,11,180,1
